"","SRR1178014","SRR1178021","SRR1178047","SRR1178064","SRR1178074","SRR1178075"
"NM_144749",33.2829869761238,11.4248274955189,22.119096193015,18.5576640070191,14.8815787445794,17.2670300642535
"NM_172317",3.32829869761238,11.4248274955189,13.0112330547147,19.1200174617772,13.5287079496177,8.22239526869213
"NM_001127599",639.033349941577,518.40154760917,610.22683026612,465.628660539751,532.354657817455,518.833141454473
"NM_001009641",2033.59050424116,1963.64222579231,1841.08947724213,1545.34729367541,1706.64650784427,1824.54951012278
"NM_001106246",362.78455803975,476.986547937914,399.444854779742,409.393315063936,354.452148279983,413.586482015214
"NM_012831",2664.30310743871,2110.73687979712,2271.76129135319,1859.70287488521,1736.40966533343,1670.79071859824
"NM_001106248",1076.70462867761,1181.04154234927,965.433492659832,1044.85271894065,1095.82534391903,1074.66706161806
"NM_001100821",69.89427264986,162.803791811144,179.555016155063,134.964829141957,54.1148317984706,67.4236412032755
"NM_001107507",1148.26305067627,1428.10343693986,1681.05131066914,1028.54446875266,871.248791955377,1062.33346871502
"NM_023098",3770.96242439483,2600.57635866749,3070.65100091267,8298.64993186608,4490.1781684781,5180.10901927604
"NM_022797",24.9622402320929,19.9934481171581,13.0112330547147,19.6823709165354,29.7631574891588,32.8895810747685
"NM_001039665",239.637506228091,91.3986199641512,260.224661094294,73.6683025733181,82.5251184926677,57.5567668808449
"NM_138529",3384.87977547179,3163.2491128218,2563.2129117788,4776.067891261,4421.85819333253,3785.59078170586
"NM_001107518",1013.46695342297,1141.05464611495,1035.69415115529,1146.63869425188,1106.64831027872,962.842485963848
"NM_001107520",2529.50701018541,2570.58618649175,2179.38153666471,2410.24690709345,2040.80559419982,1917.462576659
"NM_001271493",14.9773441392557,17.1372412432784,5.20449322188589,39.9270952878289,24.3516743093118,44.4009344509375
"NM_001191837",1396.22130364839,1383.83223039473,1215.24916731035,1277.10469575577,1341.37139320459,1124.00143323021
"NM_001141935",19.9697921856743,8.56862062163918,152.231426740162,22.4941381903262,26.3809805017544,41.1119763434606
"NM_001100846",1051.74238844551,1103.92395675451,776.770613366469,1703.93096791721,1634.26792031381,1457.00844161225
"NM_012999",3218.46484059117,3715.92514291752,3267.12062003887,1876.57347852796,2155.79961177157,2103.28870973145
"NM_001014020",229.652610135254,314.18275612677,282.343757287309,321.103822666906,266.515546607468,180.892695911227
"NM_001108915",178.063980322262,219.927929288739,166.543783100348,255.87082191496,246.898920080522,201.448684082957
"NM_153300",226.324311437642,121.388792139888,188.662879293363,328.414417578762,267.86841740243,354.385236080631
"NM_001191624",562.482479896492,401.297065780101,507.438089133874,856.464311596668,861.778696390645,744.949011343507
"NM_001108486",1258.09690769748,1133.91412893025,810.599819308727,1108.39865932832,1043.06338291552,1061.51122918815
"NM_001025681",752.195505660398,694.058270352773,559.483021352733,597.219368953159,768.430611538283,605.168291775741
"NM_052807",54.9169285106043,57.1241374775945,41.6359457750871,51.174164382992,50.0562194135853,46.0454135046759
"NM_001191625",189.713025763906,222.784136162619,175.651646238649,134.964829141957,146.110045855871,138.136240514028
"NM_001107523",1827.2359849892,1936.50826049045,1877.52092979533,2300.58798341561,2202.47365419775,2154.26756039734
"NM_001107527",490.924057897826,455.564996383816,688.294228594409,575.287584217591,621.644130284931,664.369537710324
"NM_001115039",1469.44387499587,1590.90722875101,1442.94574576786,860.963139234733,831.339103504005,824.706245449821
"NM_001191949",4.99244804641857,15.7091378063385,15.6134796656577,5.62353454758154,2.02930619244265,5.75567668808449
"NM_001108489",878.670856169669,1208.17550765112,1403.91204660372,1112.33513351163,1095.14890852155,1364.91761460289
"NM_001106272",2096.8281794958,2035.0473976393,1876.21980648986,2703.23305702245,2644.86240415025,2594.16570727237
"NM_198767",1347.96097253301,1545.20791876893,1064.31886387566,1696.05801955059,1594.35823186244,1588.56676591132
"NM_053309",411.044889155129,581.238098834524,521.75044549406,433.012160163778,266.515546607468,518.833141454473
"NM_001011932",1893.80195894144,1643.74705591778,1688.85805050197,1996.9171178462,2181.50415687585,2206.89089011697
"NM_001107533",146.445142694945,68.5489649731134,78.0673983282883,127.654234230101,148.139352048313,138.136240514028
"NM_001107534",738.882310869949,1062.50895708326,1159.30086517508,711.939473723823,756.931209781108,687.392244462662
"NM_001105749",133.131947904495,162.803791811144,148.328056823748,188.95076079874,167.079543177778,174.314779696273
