"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NM_001004086",7069.22678460502,0.508080305829457,0.170160041687665,0.000195552981821146,0.0143682900118232
"NM_001014269",733.308523949753,-0.766464123515113,0.269135921683452,0.000195474329258367,0.0143682900118232
"NM_181363",218.144202557406,0.562413668752055,0.191489618594288,0.000202208807410738,0.0146961359189587
"NM_032074",162.064735348327,1.90178638719372,0.698562318806556,0.00020285206915165,0.0146961359189587
"NM_001191595",19.3943196897135,-1.83308073069426,0.666676371277578,0.000206808533833981,0.0148487865083526
"NM_031507",4593.83175697868,0.606894844734665,0.209448405473977,0.000207825679894896,0.0148487865083526
"NM_130752",269.140933558921,-0.0445251337950033,0.154421445491918,0.000230405549837997,0.0157945272176854
"NM_053487",2136.32053024043,-0.0852940076624588,0.184211059251236,0.000224624420467943,0.0157945272176854
"NM_130747",3398.23781098524,-1.19205272339876,0.437975392067242,0.000231435615844343,0.0157945272176854
"NM_001047885",227.584352838408,0.715053719491998,0.253320573882697,0.000228765508531284,0.0157945272176854
"NM_001004085",1777.37580545057,-0.0873600722994098,0.186372121105648,0.000231734376166813,0.0157945272176854
"NM_053409",2597.29007929357,0.501867457655031,0.170453198584669,0.000225015708882215,0.0157945272176854
"NM_053424",927.644321967605,-1.48457526557034,0.554932618449604,0.000227683676262565,0.0157945272176854
"NM_138907",2145.72743371758,-0.0732266249042023,0.172978880009283,0.000233980312115665,0.0158433727680934
"NM_012844",593.330715946484,1.04269084234796,0.381699831083053,0.000236001942953633,0.0158764943441535
"NM_001134507",2314.85851182239,-0.464718913798238,0.159241870456665,0.000246596610885938,0.0161329616676674
"NM_134373",251.379851474685,1.01946051926994,0.373933289274965,0.000243308850884785,0.0161329616676674
"NM_133615",174.425174203235,0.713896711106795,0.254602851503663,0.000242286906496092,0.0161329616676674
"NM_001047878",8217.15832227239,-0.806199282359907,0.292517411301948,0.000246173353667158,0.0161329616676674
"NM_017259",415.858446876481,-0.549926481433622,0.191594259487458,0.000247600473470957,0.0161329616676674
"NM_181090",2110.07866881001,-0.864707199788062,0.317897179287517,0.000257430915668366,0.0166686517895267
"NM_031543",57974.9773942013,-0.859021472010985,0.316596963334659,0.000264644798701527,0.0169794427920789
"NM_001047879",59.7838378301962,-1.007560930999,0.374269779053293,0.000266763767112086,0.0169794427920789
"NM_001025143",1012.76670205681,0.481597776185638,0.165969686981103,0.000267147603774986,0.0169794427920789
"NM_001108965",272.36840141627,-1.003927485065,0.375490031122636,0.000272838167376169,0.017235386670836
"NM_147135",730.104809550382,0.71366339774283,0.259294323417815,0.000277710303597732,0.0173872022267175
"NM_012690",4027.55250968226,-1.1646799969244,0.441245488090019,0.000278598027957057,0.0173872022267175
"NM_133401",312.124144291534,-1.17825334455405,0.448223966528956,0.00028637171048746,0.0175550942050301
"NM_173136",22.5088568085232,-1.3081624403473,0.491526912235628,0.000285663224577042,0.0175550942050301
"NM_012600",2793.4645142198,0.92493649041085,0.344952152217714,0.000285816120670523,0.0175550942050301
"NM_012782",3481.20101141763,0.379901990426593,0.127184793269249,0.000291697835913409,0.0177764092944877
"NM_001105962",1464.54384717869,-0.546822883459485,0.194403230503335,0.000293807936164258,0.0178002936763843
"NM_001191840",57.5593624125678,0.939275324656446,0.351298123637554,0.000302272652417395,0.0182066551107222
"NM_053826",1120.77514105687,0.619820938540121,0.224709702422988,0.000307155621876061,0.0183938279921156
"NM_017125",897.150017476167,-0.678123730755902,0.250281895316821,0.000318895829970114,0.0189871310258068
"NM_001037355",679.298199101725,-0.993634955404159,0.379967604437749,0.000321168712202319,0.0190131877623773
"NM_001034934",34.2546582093549,-1.1868850243791,0.455622771225131,0.000325210789358656,0.019143089646339
"NM_001107923",426.914929548871,0.499208074348318,0.177251716857184,0.000329169325450324,0.0192666339642111
"NM_001110763",62.2806307590854,-0.986394208229517,0.377943907812737,0.00033718848739771,0.0195371647877925
"NM_001100507",2234.59908308163,-0.651813921181875,0.241250012205084,0.000337562982337341,0.0195371647877925
"NM_001007144",8008.33009299427,-1.0838995827835,0.421683751814789,0.000345013052709431,0.0198574179226095
"NM_031599",480.485193522403,0.453972440103574,0.159560525160958,0.000356889322588806,0.0204274772487295
"NM_001013144",1436.8314742309,-0.34545931430311,0.116635922948069,0.000359567634016227,0.0204676960901545
"NM_017306",8142.73241511738,-0.0615534454638238,0.164082232902648,0.000364055695219172,0.0206099289752493
"NM_001108941",3111.10190278662,-0.668000206947392,0.254439089461376,0.00040437820130428,0.0227682508995236
"NM_001107902",95.7044834522343,0.743103446569954,0.28502542352274,0.000408705662270446,0.022887517087145
"NM_001008363",381.24146640395,-0.946475658262844,0.373141023218858,0.000414610367930129,0.0230933516761082
"NM_001013936",41.4196472899047,-0.0928827247211014,0.192029583913595,0.000434649609831078,0.0240800532505346
"NM_012716",4070.73325556792,-0.788174171900852,0.309667919051535,0.000439001744162705,0.0241917982421576
"NM_001108181",9659.82867332291,-0.909444397584309,0.362489985704229,0.000443704030161398,0.024321554245884
"NM_012930",3427.7973657396,-0.895972704961343,0.356001940592002,0.000446249953801184,0.0243323659020014
"NM_053524",776.957840263259,-0.9891611591223,0.398815087025019,0.000457331284943683,0.0248060320000867
"NM_001106317",286.021009288096,-0.492982968640547,0.182565343850125,0.00046020227183879,0.0248317475846347
"NM_053889",308.675270683398,0.47073228075762,0.173250673435064,0.00047268005372019,0.0248576921651836
"NM_001013109",276.334507062548,-0.597275305783436,0.228391223475186,0.000465724663466959,0.0248576921651836
"NM_001137622",189.920303960375,0.8274428853624,0.328322255352445,0.000471726300660136,0.0248576921651836
"NM_001191676",1250.22900014855,0.763055419467405,0.300373761679989,0.000468180550609562,0.0248576921651836
"NM_152849",174.818987153556,0.884444539488917,0.352902881119147,0.000468940391069505,0.0248576921651836
"NM_001109160",35.759309496559,-0.942218389983733,0.37896407150537,0.000489698656855287,0.025622616591014
"NM_001135899",8789.69865737658,-0.444257807180909,0.169449813754414,0.000492758667001639,0.0256531647745577
"NM_212516",2707.6617248637,0.460453694492853,0.170021797689201,0.000497949016055053,0.0257937590316518
"NM_017340",16558.1552790432,-1.07553725368159,0.444820969782741,0.000503738787203736,0.025963849927516
"NM_001012137",1022.32819808088,0.439924195471452,0.161537509259017,0.00050936063227117,0.026123644308561
"NM_001139491",142.289351966499,-0.838051222650354,0.33987781371934,0.000522356400044871,0.0266581886919451
"NM_001037354",205.490005819744,-1.11457196468963,0.467310953754918,0.000544038005779782,0.0276285967641105
"NM_001012177",1969.78711230018,0.654022694289877,0.260116927945314,0.000546946655171751,0.0276408163296553
"NM_021759",14.5310140847357,-1.83668560242709,0.768806013542511,0.000566759738296315,0.0284644744962168
"NM_031080",135.9596700604,-0.59925360126332,0.23616726321563,0.000574235054991247,0.0284644744962168
"NM_017307",3430.63690759148,0.740098390468219,0.298631218167163,0.000570856333502599,0.0284644744962168
"NM_053922",2662.11463122911,1.31634426307556,0.561000972707923,0.000573329940794116,0.0284644744962168
"NM_001033684",1574.77154627403,-0.425786258455475,0.158428253005003,0.000580036807061493,0.0284795323277586
"NM_130430",726.314902160079,0.395169238620049,0.144478262460368,0.000578153018001478,0.0284795323277586
"NM_001008386",93.6711003625478,0.800666064654487,0.327502683818492,0.000586153580980491,0.0286441089573485
"NM_019286",19718.4189345452,-0.577396646542069,0.228382252926739,0.000600506860889937,0.0290712667234568
"NM_001107396",30.7800626459809,1.20364849802998,0.504812879440161,0.000598246838351085,0.0290712667234568
"NM_001109475",215.288781247248,-1.05405783195423,0.448701683372325,0.000606177091850948,0.0290792628278646
"NM_001107109",665.551017246588,-0.429086390187782,0.160906740382548,0.000609092667340408,0.0290792628278646
"NM_001107184",1493.67221042578,-0.381706479464733,0.142006389233177,0.000607292804960618,0.0290792628278646
"NM_022187",98.6544303680939,-1.05281506454562,0.448521053867143,0.000612474588052079,0.0291065905147685
"NM_001034927",911.499944831096,-0.65105889506743,0.262500930463089,0.000624690143488754,0.0295515519933493
"NM_001170476",41.7291041528834,1.21723139998202,0.520068475431163,0.000630430536883612,0.0295532143082091
"NM_145770",13150.39889699,0.552855520869931,0.216245995655393,0.0006295994827285,0.0295532143082091
"NM_131907",2231.62357276889,-0.504261076814006,0.196322283896574,0.000635439247557882,0.0296538315527012
"NM_001007754",91.3470403371941,-0.82006980857367,0.343239536733917,0.000641159945503917,0.0297866234772223
"NM_001191863",5404.78643853116,-0.454161838857403,0.173870099772946,0.000654568771509271,0.0302738056823038
"NM_032085",11266.8090133055,0.439434195756513,0.167371144171988,0.000665996533874912,0.030665440404196
"NM_001100539",3224.50936027668,0.429775633595312,0.162486674553535,0.00066928762364457,0.030680618499813
"NM_001009647",796.361502028828,0.410942862544074,0.154770934972714,0.000680928654989842,0.0309388005281641
"NM_031835",3828.78839241134,1.13963348958762,0.493976993744199,0.000683878891983549,0.0309388005281641
"NM_012736",174.820514362984,-1.11814230536092,0.489180860066454,0.000681586550796085,0.0309388005281641
"NM_013059",230.737879105488,-0.659761297435215,0.271888328295829,0.000688124094767956,0.030995502703461
"NM_022594",8165.27036565162,-0.057580369844684,0.161337964434766,0.000694361784111031,0.0310068451870271
"NM_001008289",704.381331133004,-0.452520208011987,0.174677794052746,0.000691712366065787,0.0310068451870271
"NM_053599",1568.89795569963,0.721561474837421,0.300275973957598,0.000698407707340811,0.0310254810796064
"NM_017177",1098.48973675213,-0.491367076652173,0.193244887174772,0.000700768588091496,0.0310254810796064
"NM_013166",38.0634500966548,-0.932495617649641,0.400082377741984,0.00070459075439054,0.0310619583637702
"NM_131903",14324.990529357,-0.79292004459663,0.336717692485414,0.000711004554863432,0.0310801991071104
"NM_001013228",719.008717321893,0.667038325628209,0.276067243148964,0.00070814124624225,0.0310801991071104
"NM_133559",157.122800531702,-0.922848661374487,0.402375672244197,0.000740947463431434,0.0322530072317213
"NM_022860",1603.67145125811,-0.56953027167162,0.233609538061197,0.000766341375319861,0.033218814428091
"NM_053785",4214.65178101648,-0.485203987136408,0.194791104453889,0.000815141058507314,0.0351869223588991
"NM_001107657",1088.98395539986,-0.486867473614817,0.19647243764871,0.000826161169573324,0.0355146461277163
"NM_053827",1476.34354401243,-0.508738919833355,0.206973106933199,0.000829662562684502,0.0355177857413696
"NM_001014063",4484.53505874997,-0.563707969392332,0.235661887435919,0.000857321117480417,0.0364010113815456
