"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NM_001106013",467.672657541717,0.456523456343854,0.164498979647465,0.00244986997488327,0.0135910335822949
"NM_145781",1097.06002883321,0.349332297582328,0.121277604507891,0.00245532726920126,0.0136097037232541
"NM_053593",659.195647125583,0.483290219813985,0.175972128649688,0.00245777541645574,0.0136097037232541
"NM_017039",450.728775405873,0.528462761571034,0.195900583934426,0.00245719839609544,0.0136097037232541
"NM_001113422",181.59876870982,2.22157519944597,1.40971344042301,0.00245818391947149,0.0136097037232541
"NM_001005900",12.0274257357236,-1.50146756477305,0.75982653109387,0.00246256441961337,0.0136270981791583
"NM_001108384",689.95126589337,-0.457946911655141,0.165458004963316,0.00246621266224356,0.0136404250866473
"NM_001191108",173.667773683924,0.524308833635428,0.194155376669022,0.0024692115060461,0.0136432927061844
"NM_001107070",304.336786734276,0.43881288793915,0.157118853441426,0.00246897371977,0.0136432927061844
"NM_019331",9018.86107508561,-0.400355091888383,0.141342063169929,0.00248212975088327,0.0137077858380858
"NM_144748",618.745892135073,0.745795826626746,0.303518489756282,0.00249217932258702,0.0137563796928147
"NM_001100995",225.29268955781,0.469311011775241,0.170289819225815,0.00249400934687695,0.0137595771439284
"NM_001108617",153.295032433213,-0.674317826035998,0.26705622986346,0.0025124005720213,0.0138439240920198
"NM_001108724",430.652406302358,-0.42900053816022,0.153588786136012,0.00251108379803126,0.0138439240920198
"NM_001105778",228.212702229306,-0.492244100859906,0.180617682731637,0.00251307303079389,0.0138439240920198
"NM_001106514",35.899646381391,1.25135862299844,0.609494276669783,0.00252422024134568,0.0138983718093312
"NM_001108408",429.804628910633,0.669249004385393,0.264631731001391,0.00253946644160638,0.0139753228234676
"NM_001008348",172.672462201818,-0.602783894988317,0.232100856299654,0.00254097198606257,0.0139766164093372
"NM_133393",75.2875585889545,-1.02674628451439,0.470709654561485,0.00254601188850305,0.0139903480446664
"NM_001107425",1649.69948872715,-0.567972431592735,0.215665519161183,0.00254563175670714,0.0139903480446664
"NM_001107556",191.860477486281,-0.597119003541005,0.229313342961549,0.00255641119119656,0.0140364439521412
"NM_001107025",776.307414332414,0.734592387943089,0.297626362711454,0.00255695242978739,0.0140364439521412
"NM_017200",77.4232365189813,0.908262074510287,0.396569564044574,0.00256312207153538,0.0140632947176861
"NM_001191788",526.980639310594,0.44165121897673,0.159112172942685,0.00257073507138889,0.0140910097261331
"NM_001009504",22.4728684823931,-1.16771347790499,0.55560386273282,0.00257031410103145,0.0140910097261331
"NM_001305463",802.326739418823,0.491632900421861,0.180647982765294,0.00258184355788902,0.0141448510858253
"NM_001025652",53.6725648177673,0.745826492725196,0.305051267005722,0.00258548605249002,0.0141577561291402
"NM_001025742",787.073872260961,0.405985815452481,0.1452781256406,0.00259823285450673,0.0142204774290689
"NM_001098240",669.465105289789,0.381437074752122,0.134633663591563,0.00261024355098443,0.0142791095496667
"NM_001108106",9406.2081899586,-0.400187516716085,0.142205315799286,0.002611852202707,0.0142808081918388
"NM_001108400",55.7806394580824,1.22806433715604,0.606643459241392,0.00263157078925917,0.0143814755353403
"NM_001109046",13.9160335742409,-1.39426288638238,0.704191269691508,0.00264228938050053,0.0144328825595265
"NM_012748",444.26246900085,-0.760789244517872,0.315963725988664,0.00264708603419127,0.0144519074253787
"NM_001106495",785.922164551975,0.346897667532117,0.121637652766785,0.00266655648246846,0.0145384323619951
"NM_001108642",124.367056120714,0.609105325207464,0.235910366567359,0.00266452820414777,0.0145384323619951
"NM_213557",115.769770771006,0.573113609305826,0.218589479993694,0.00266689905522281,0.0145384323619951
"NM_001107226",137.198864258116,-0.626966578298377,0.245746176625569,0.00268235361987453,0.0146154394117086
"NM_001013085",126.124314703341,0.936598124311931,0.418723392751096,0.00269202687636329,0.0146545576028218
"NM_012985",761.630943805337,0.388735969643168,0.138229735570513,0.00269219715619515,0.0146545576028218
"NM_001135716",78.7882030883353,0.735368634600558,0.301247924545719,0.00270483095707718,0.0147160461715163
"NM_031347",101.972352136511,0.957775167312355,0.431774708359365,0.00271025445831976,0.01473826460503
"NM_172021",133.452799568132,-0.656263338665053,0.260815289425905,0.00271795032513528,0.0147728120191765
"NM_001115035",1028.85810611025,0.361537169805343,0.127481846720842,0.00271986448718216,0.0147759156659215
"NM_001005889",5950.66722150504,-0.38205872276786,0.135800935185539,0.00272649974281242,0.0148046513675614
"NM_001134613",41.8635322017013,-0.95465507789239,0.430044578588987,0.00273571484945619,0.0148473601671769
"NM_001013920",44.2918518753848,0.903018359951636,0.397406631232716,0.00273789387368418,0.0148518592230768
"NM_032060",47.3888900943132,-0.801939404078763,0.339389460882998,0.00273946023412915,0.014853032053058
"NM_001047898",1412.67883167184,0.590948171772982,0.229740340183813,0.00275428682516439,0.0149260637259278
"NM_012968",25.4330411427621,-1.0805138492116,0.509497589673572,0.00275733138946368,0.0149352056206253
"NM_031151",5197.5718036006,0.498141422289749,0.185090230760045,0.00276265791336719,0.0149566927681853
"NM_144743",2912.11235763342,0.869549205275738,0.379328934508321,0.00276821853339459,0.0149778083618069
"NM_001134576",19.6945279153222,1.05728914483373,0.489440014219747,0.00276928117515819,0.0149778083618069
"NM_053625",2074.62191953202,0.47997769399409,0.177160291803655,0.00277528543843628,0.0149914603152403
"NM_001017470",160.430292482535,0.553156940795031,0.210352553003404,0.00277514352299246,0.0149914603152403
"NM_130433",26143.067899017,0.783773474909371,0.325600826497378,0.00277589352442001,0.0149914603152403
"NM_001013874",2637.93860999881,0.355271927216308,0.125289193044219,0.002778110537929,0.0149960716524813
"NM_001127527",648.296909718973,-0.543964877834683,0.206382065274149,0.00278097335352088,0.0150041627572747
"NM_001014151",287.175082709487,0.54090118967268,0.204829160317663,0.0027861716477132,0.0150248403414181
"NM_001134871",459.705098000104,0.469880332379303,0.173015983756907,0.00280197751294181,0.0151026725232106
"NM_001106479",336.602678855588,0.656766113086696,0.261781225768075,0.00280696110022311,0.0151221249086946
"NM_001107898",20.5375059265549,-1.26144246584126,0.632667665295431,0.0028198506246881,0.0151841295752294
"NM_001191883",525.430735120075,-0.751724851370516,0.314073150691603,0.00282424516932474,0.0152003527924371
"NM_001004269",188.305916931313,-0.593609053328563,0.231041935037609,0.00283586512475797,0.0152554289669743
"NM_021997",95.1452812678624,-0.839455642713861,0.36491296577572,0.00285414121092789,0.0153462402059715
"NM_001305427",15.0132818377306,1.24148696196405,0.611292216003963,0.00285903046845193,0.0153650191418855
"NM_030869",242.539187314769,-0.65859033362769,0.265135084660342,0.00288055705362926,0.0154655969482555
"NM_001025664",48.3361252891965,-0.81660102569687,0.35128704103687,0.00287979869996218,0.0154655969482555
"NM_133553",134.579976408727,-0.556211194845617,0.213434881893287,0.00288862234595175,0.0155013338672269
"NM_031621",623.012667235613,-0.355501130103892,0.126131469396772,0.00290047636757827,0.0155573576400432
"NM_001047871",354.509775404339,0.595699421089959,0.232558489010077,0.00290562976203172,0.0155774040020034
"NM_001191599",355.314562658958,0.416787869293832,0.151271768418718,0.00291396569503511,0.0156144844671609
"NM_175837",94720.1339752308,1.95785638417636,1.16430764692726,0.00292350649979987,0.0156542813107305
"NM_001002802",103.392362039781,-0.610672906541228,0.24028712935081,0.00292423853227445,0.0156542813107305
"NM_001135713",123.889153979996,1.00685937678011,0.469996232144386,0.00292765372286964,0.0156649409558798
"NM_001014236",87.4278659746072,-0.678210602327995,0.275568196089495,0.00296088276915497,0.0158350371139883
"NM_031979",999.394253788158,0.36358068595013,0.129538616723437,0.00296288808290471,0.0158380620991422
"NM_001106323",668.61112584873,-0.50018026493378,0.188109778486991,0.00296846286791037,0.0158524563154767
"NM_139080",487.096827033771,0.62824964371905,0.249464410191029,0.00296721088110295,0.0158524563154767
"NM_053458",1205.5653664832,0.429671505850326,0.156562924230717,0.00297867505144922,0.0158992742556977
"NM_001108318",1099.08500660948,0.364327258976689,0.129949377111805,0.00298636235286097,0.0159325762579163
"NM_001031824",50.0559137000223,-0.816377591113582,0.353784603187694,0.00299440736325274,0.015956055245261
"NM_201272",473.256974437863,-0.692532184656265,0.284726692159429,0.00299302155366945,0.015956055245261
"NM_001172120",46.2509029381681,-0.765367363213258,0.323943408729767,0.00299511445154658,0.015956055245261
"NM_001107058",784.353191069596,-0.596826935553247,0.234850701612167,0.00300049102628659,0.0159769611714322
"NM_017031",111.669271179989,-0.87495363748882,0.390251136849867,0.00302438392861653,0.016094490500413
"NM_134407",3051.85440835875,0.412795932588834,0.150019040811415,0.00302548916960767,0.016094490500413
"NM_001106408",136.334144598764,0.716896610337807,0.297344705847161,0.00303121049805128,0.0161117354229995
"NM_001277272",136.049622454247,0.624697512678289,0.248389921158858,0.00303166006050441,0.0161117354229995
"NM_001115039",483.318626544501,0.398173836731132,0.144051105961671,0.00304067080100459,0.0161518201264372
"NM_001109176",123.256180749873,-0.91097929294398,0.414133839873466,0.0030443835400861,0.0161637371257178
"NM_001126374",80.1928865985126,-0.671405723940703,0.273256587337879,0.00304898793793024,0.0161803744839221
"NM_001107753",22.8126787360826,-1.12839336168965,0.5533179427077,0.0030548599803032,0.0162037196930162
"NM_212514",1045.61067932535,0.398925418788981,0.144455212592029,0.00305713614830672,0.0162079782012155
"NM_134335",239.7892195557,-0.551417883930114,0.212768146606788,0.00306181741056116,0.0162171657841037
"NM_001011903",1754.69536049151,-0.681168003354338,0.279363972285832,0.0030611915764302,0.0162171657841037
"NM_001108509",4628.87990596351,1.12920403790012,0.550543657761361,0.00307081359511313,0.0162491680422509
"NM_001106586",80.9501304967699,-0.784265419187182,0.336778103408825,0.00307008218750101,0.0162491680422509
"NM_031814",714.411652796603,-0.368386690993484,0.132175274895987,0.00307451661383049,0.016260940994591
"NM_001134962",71.5440137432861,0.881110775484033,0.394918092047127,0.00308586544023798,0.016313121435876
"NM_012692",9856.6381115697,0.50345180915304,0.194351453838937,0.00308960285141921,0.0163250340866776
"NM_001100536",309.204381222436,0.43518936503115,0.160023877140144,0.0030983781729436,0.0163635421414078
"NM_001109363",879.329602708987,-0.455482248147029,0.169110009510485,0.00310227190114129,0.0163762443303528
"NM_001109112",10.5809941808312,-1.58883155800877,0.871922514195877,0.00310764422302618,0.0163967357781827
"NM_001108456",1172.51948194848,0.398809393599096,0.144672446201822,0.00310990677934421,0.0164008075165703
"NM_001108587",42.6296333789815,1.02727025891945,0.487694340562937,0.00313422693108307,0.0165211454091254
"NM_001007608",6117.19344849754,0.472251535669847,0.176667328638145,0.00313591880211036,0.0165221469070958
"NM_001100652",364.586163711649,-0.379721197499845,0.137171636455717,0.00313790199256814,0.0165246815798191
"NM_133388",368.816879538801,0.391520832820305,0.141829212650206,0.00315658078644904,0.0166071474087642
"NM_080787",663.199793998416,-0.405373479944217,0.147872200028171,0.00315597701841188,0.0166071474087642
"NM_001108610",622.090570043774,0.383989398635524,0.138855824196644,0.00315913667854272,0.0166126494266962
"NM_001007599",3560.41787237503,0.362691245294535,0.130159529783224,0.00316305934983111,0.0166234203001468
"NM_001107124",867.38748644915,-0.423772729939302,0.155739442317206,0.00316420708194776,0.0166234203001468
"NM_001035255",1392.73824414497,0.378981154120001,0.137009321028127,0.00316948199529527,0.0166408082053557
"NM_171990",704.295522943607,0.523923156840683,0.200328398600525,0.00317054213239029,0.0166408082053557
"NM_001105867",31.8436049271345,-0.863289282390064,0.384086155887594,0.00317217836150797,0.0166414564401284
"NM_031102",3186.62743876918,0.275510857371132,0.0960959042023644,0.0031791337603674,0.0166688219719811
"NM_001270415",206.167253061827,0.466932658080038,0.174476739903496,0.00318042517218329,0.0166688219719811
"NM_001014037",97.6601849982121,0.696943146426169,0.289025802110095,0.00320218951415853,0.016758937604785
"NM_001126288",322.931104888777,-0.654992973461717,0.267185455310939,0.00319981845637274,0.016758937604785
"NM_017070",5119.4814567283,-1.54319071699538,0.928027314872987,0.0032015217213443,0.016758937604785
"NM_001106503",818.88085156957,0.316189562064956,0.112015044438277,0.00320915451690931,0.0167854691997939
"NM_153312",86463.5879498147,-0.650747823194031,0.260975540378407,0.0032103106259764,0.0167854691997939
"NM_198767",981.285206918521,-0.338614154848791,0.120469289915751,0.00321433707732391,0.0167925588241034
"NM_001108360",136.53279453824,0.609358089341144,0.242928835133097,0.00321471946946293,0.0167925588241034
"NM_212531",1368.05902729644,0.697557752900444,0.289637162859294,0.00321661755780708,0.0167944991710658
"NM_001106900",120.292597371478,0.568497314742971,0.222312462191323,0.00321942968996878,0.0167949185339008
"NM_001034951",2694.38418590125,0.490903307686553,0.18553569850936,0.00321975122152502,0.0167949185339008
"NM_017193",4756.2386039258,0.347295861504319,0.124448405901805,0.003224935068298,0.0168139861072731
"NM_001004283",1353.01251733137,0.310097866423397,0.109703790018361,0.00322904810422097,0.016827455326639
"NM_001106384",162.390929157782,-0.555421875159981,0.216498972256359,0.00323104274965053,0.0168298775042166
"NM_023965",346.099214402495,-0.640481919723617,0.259752315235923,0.00323261100132392,0.0168300774375601
"NM_001008722",196.556908920025,-0.72864081112036,0.308143659518612,0.0032374439283207,0.0168472661567909
"NM_021746",88.0895465395209,-0.585686772129194,0.231386778628926,0.00324259270577765,0.0168660814923215
"NM_001100579",554.664492455246,0.424393175219773,0.156407870906897,0.00324824928883317,0.0168771352003617
"NM_001044276",101.488032515768,1.10291032490183,0.547677860711757,0.00324932027582638,0.0168771352003617
"NM_001025272",463.819145782399,0.510223778816692,0.19480058470607,0.00324880940925888,0.0168771352003617
"NM_001100834",2042.77272112669,-0.636921303642828,0.258650453598176,0.0032762006008987,0.0170087224211829
"NM_033230",1171.85279641353,-0.407840879622726,0.149754942077671,0.0032856693120119,0.0170498340101146
"NM_001160228",121.42474624974,-0.640967560197307,0.260415837371617,0.00329063914069863,0.0170675724596066
"NM_001305184",71.7706858228291,-0.978718137992222,0.46508077654198,0.00329225073829492,0.0170678842469286
"NM_001271438",188.938214176577,-0.552810789122837,0.215885247178257,0.00329780681991707,0.0170886353395703
"NM_031762",511.844177172252,-0.430399427483034,0.159355464307248,0.00329963017226327,0.0170900336747026
"NM_199115",7112.55638830977,0.865355689775653,0.378752273947994,0.00330404640718199,0.0171010191793889
"NM_001108354",207.553950070719,0.826394296544009,0.366012976588616,0.00330486017410969,0.0171010191793889
"NM_001107477",123.935755793256,-0.657207321574271,0.269429539445171,0.00330900097186051,0.0171063962736024
"NM_001007728",122.539398608626,-0.563511445571314,0.221002313245397,0.00330900929644813,0.0171063962736024
"NM_031052",1239.15201147741,0.573984572790774,0.226027774161319,0.00331147901676966,0.0171111229044072
"NM_001004068",374.082239003199,-0.373605201431322,0.135512600186537,0.00331433185363435,0.0171178238130664
"NM_021766",20499.761009114,-0.401537873870065,0.146858720480669,0.00331805105094603,0.0171209566657867
"NM_199236",64.627998429045,-0.805863160427787,0.354159828578328,0.00331698145820568,0.0171209566657867
"NM_001107367",39.8968570537036,1.00865427778497,0.482519140067366,0.00332820896922376,0.0171653196767138
"NM_172322",46.1226839345425,-0.774253734248554,0.335412193766148,0.00333928511061126,0.017214374649407
"NM_001172127",3903.35899338472,0.368452078210914,0.133618910265582,0.00336089503418099,0.0173176610168736
"NM_001170336",800.866017954129,-0.971005082795695,0.460977083408321,0.00340761017379565,0.017541937071561
"NM_021654",70.0979049244689,-0.761855325122786,0.330159595939419,0.00340711204431362,0.017541937071561
"NM_001271380",28.47493762522,-1.21625855926341,0.640519500544931,0.00342600701977206,0.0176283925278356
"NM_001033998",416.88935779194,-0.750974830331623,0.324613432151735,0.00343258348768592,0.0176539742627549
"NM_001305172",23.4833667763318,1.36508618058232,0.747599613013362,0.00343608193590396,0.0176637090546166
"NM_139255",3517.22117761485,-0.294519084355329,0.104625559531583,0.00343836671828444,0.0176671986304751
"NM_001107806",1493.83469267221,0.377550438618743,0.137748242895186,0.00344919780326624,0.0177145775134136
"NM_053302",732.96357547687,-0.479542289421455,0.182494670864157,0.0034515847459645,0.0177185645311972
"NM_012723",68559.6361798364,-0.408201345096275,0.147138637752682,0.00347785231966437,0.0178450808622331
"NM_001106849",92.2322108093873,0.837870352213162,0.377369186713357,0.003489388587782,0.0178959272047505
"NM_139252",477.031619601772,-0.793689009598206,0.351493707902444,0.00349278567334423,0.0179050024195992
"NM_001169108",15.5574681335503,1.23509462301532,0.639112764543683,0.00350263446766934,0.0179471270511553
"NM_001011976",45.6214109090412,1.02771948992334,0.502109863400843,0.00350451820798648,0.0179484193696738
"NM_001008831",585.876388682547,-0.852329515808866,0.38856561948051,0.00350786041214242,0.0179571765444294
"NM_001134980",176.177609828859,0.631405187929712,0.258220267558773,0.00354083300108717,0.0181175366720744
"NM_001004085",8790.67340219549,1.59188211743164,0.976834147018739,0.00355110707084719,0.0181616591754486
"NM_053826",995.971486514753,0.476895062321432,0.181543576539468,0.00355336028751672,0.0181647381612321
"NM_001106038",1945.92568295973,0.521550083953551,0.202540559145075,0.00356027006263713,0.0181916075053744
"NM_001044232",133.209388642939,0.526491290130602,0.204938322858481,0.0035643817899008,0.0182041615927106
"NM_139256",1261.69056287209,0.351499665446119,0.127293410234812,0.00357312297405404,0.018240336815577
"NM_001037648",33.7921256441021,-0.80782433964218,0.359533274417097,0.0035951161597501,0.0183440968800607
"NM_001009674",882.50801518171,-0.406032074177142,0.150706784273291,0.00360092862268335,0.0183586532942748
"NM_001034919",843.177440624457,0.440261721505394,0.165279672919745,0.00360130659113218,0.0183586532942748
"NM_001108495",66.1242727715254,1.06388940837461,0.533192785240661,0.00360472756012398,0.0183675812361852
"NM_001107117",52.7405347324425,-0.683248850406051,0.287559392325503,0.00362572198427946,0.0184660034949344
"NM_031139",1223.78672600094,-0.358478151662287,0.130990128745017,0.00364885105593759,0.0185752015115083
"NM_173136",22.3094760239073,-1.0992821520962,0.556272801249487,0.00365721270303773,0.0186005533731475
"NM_001106596",475.882712832034,0.438001655017636,0.164659435026444,0.00365615094807158,0.0186005533731475
"NM_021576",2490.8188854881,-0.536841117797804,0.209931030816884,0.00368854920563926,0.0187512614654517
"NM_001191575",61.2065284927828,-0.96384491321823,0.467578248810719,0.00369858772952553,0.0187936090588962
"NM_022853",1339.56161891011,-0.391311723515832,0.144822205224113,0.00370327099991335,0.0188003803001111
"NR_148404",3624.71260311381,-0.330029300187192,0.119276721390302,0.00370333825200807,0.0188003803001111
"NM_172326",1105.91062843453,0.403437416868089,0.151093707021882,0.00370867904764549,0.0188186312814347
"NM_001025752",302.699959202759,-0.546017284625814,0.216221932253785,0.00371035462680046,0.0188186312814347
"NM_172034",109.223503005454,0.722896270119113,0.31113227360775,0.00371478795819953,0.0188324342526051
"NM_001109004",10.0083163130449,1.41401602779327,0.769727539967875,0.0037187228485906,0.0188436987827477
"NM_001105791",758.532037267452,0.349436574559741,0.127493034073443,0.00372674591931751,0.0188756592349963
"NM_053965",6805.22485576192,0.778702571320077,0.341693268190402,0.00373232061737587,0.0188865037312566
"NM_053329",5291.13801647219,-0.887820465733549,0.416497096568118,0.00373091685385593,0.0188865037312566
"NM_001109491",27.4603770441887,-1.04371791525343,0.522119933569895,0.00374447896521945,0.0189393163661514
"NM_001106694",1457.91972432681,-0.541611543965051,0.21441282711598,0.00375166531950511,0.018966944016487
"NM_001108049",52.4749913335986,-0.871501419623506,0.406565030059664,0.00377347511795889,0.0190684427067826
"NM_053687",1390.74694087263,-0.929223104451354,0.448784795156555,0.00377829275706106,0.0190840214051555
"NM_017268",15626.5781334084,0.562651511590795,0.223870230639898,0.00379569320861867,0.0191543215541349
"NM_001191751",272.798164599612,0.646494351423829,0.269320711495956,0.00379427093321382,0.0191543215541349
"NM_012515",91.8520780576143,0.968423293330238,0.472882126414267,0.00381248978974211,0.0192291250387415
"NM_001108120",426.160905871677,0.482567941904485,0.185887150831694,0.00381401243837232,0.0192291250387415
"NM_001130728",797.234992758259,0.57665693512514,0.232220482201091,0.00381649464836467,0.0192328252985157
"NM_001007144",16842.1507370613,0.821571891555315,0.368146011017758,0.00382979700465342,0.0192821953538637
"NM_001012744",392.1316502597,0.730888673966366,0.317178734772644,0.00382866764154274,0.0192821953538637
"NM_001105806",695.109368264976,0.57154068915156,0.22980866002804,0.00383835712762018,0.0193098786703357
"NM_001134413",117.104410147206,-0.532539626790942,0.210379229473492,0.00383880598600347,0.0193098786703357
"NM_001044235",491.64516848243,0.442400396809759,0.16776041471092,0.0038411919264156,0.0193130495349625
"NM_001191985",246.709219106807,-0.673494559425345,0.285438461411075,0.00385080039775134,0.0193436781624029
"NM_001004072",1713.44818140342,0.378235953307971,0.139819118616042,0.00384995356899552,0.0193436781624029
"NM_001108547",69.808969612558,1.28496019066001,0.722915477642893,0.00385751951179469,0.0193685861018956
"NM_001035000",364.761338070784,0.429222056496654,0.161962684105861,0.00386608336322721,0.0193961504134726
"NM_001108256",372.23524408092,0.413380179271711,0.154976333522525,0.00386653557465189,0.0193961504134726
"NM_001002835",1071.45631969085,-0.3614495835665,0.133035021534766,0.00387143942584831,0.0194118984155685
"NM_022674",695.521594535445,0.505862633768053,0.197317234078187,0.00388065612830384,0.0194492474111483
"NM_001271179",58.459964396103,-0.734772429096787,0.321164769164763,0.00388861523828616,0.0194802624027259
"NM_139261",426.044160837415,-0.359904890656965,0.132490357417059,0.0038948146040414,0.0195024376236047
"NM_176077",147.208571854389,0.470256237681698,0.180708125071591,0.00390062098713861,0.0195226257868571
"NM_001100665",492.630180578345,0.532714333297434,0.210932397138873,0.00390892123168337,0.0195463829407949
"NM_019264",750.059589518178,0.457729271037311,0.17500292912073,0.00390722826280651,0.0195463829407949
"NM_001008766",511.214216050573,0.414394399369573,0.155816819305822,0.00392924930422419,0.019639105677315
"NM_001003402",327.892319802131,-0.479876008771285,0.186137297678256,0.00393567976396924,0.0196533876910693
"NM_001034140",832.699051753465,0.611057968812558,0.251476866755187,0.00393422610117757,0.0196533876910693
"NM_001106086",366.653709935867,0.503938041809121,0.197020327233562,0.00393831513061729,0.0196576246605811
"NM_177426",7543.3545716336,-0.799023134271127,0.363991924000167,0.0039720433738516,0.0198008276692438
"NM_001108286",757.130043053397,-0.588306613508745,0.240214138995085,0.00397005421266688,0.0198008276692438
"NM_001170408",893.328740944571,-0.351595688592853,0.129377319911098,0.0039724049328262,0.0198008276692438
"NM_001107762",56.2596095964597,1.1000240461892,0.573138103309925,0.00398102741872162,0.0198348200332231
"NM_001107428",1049.30759692432,0.621095745063474,0.257408284584731,0.00399096556694409,0.0198753337265514
"NM_053432",807.781908398491,-0.439049330659199,0.167597340755542,0.00400663003544907,0.0199443153936539
"NM_001110493",776.404355564482,-0.471586678699091,0.18246787107186,0.00401528694698532,0.0199783680252309
"NM_001127492",10.1350892188144,-1.67803101830726,1.04523092011082,0.00402048721815583,0.0199951988638934
"NM_001106697",370.790830111176,0.434117009215548,0.165026438833972,0.00402450446856869,0.0200061336008695
"NM_012507",15.7773112566981,-1.32142082510417,0.747360259091744,0.00403269014790784,0.0200377706942792
"NM_053689",107.167171927544,0.635201592228848,0.265805376239826,0.0040492393581518,0.0201109174623151
"NM_133310",368.741552091691,-0.493019860962543,0.192911636568511,0.00405159926341499,0.0201135575346698
"NM_001025661",279.760866900465,0.508070474239758,0.199868844248811,0.00408017985600668,0.0202463051853539
"NM_057125",2005.61927777816,0.330987383670169,0.121239979167011,0.00408592383643565,0.0202656664222852
"NM_001107682",543.750308183172,0.564903621147671,0.228705440663615,0.00410096704121302,0.0202945292039516
"NM_031560",68.5558788078422,-0.719294385606584,0.315469735925805,0.00410010077706238,0.0202945292039516
"NM_057197",14522.846016238,1.0672979534415,0.535656401048526,0.00410028479728961,0.0202945292039516
"NM_001108701",998.605446646076,0.487280015346269,0.189994890677479,0.00409840241149997,0.0202945292039516
"NM_053992",26.8831424577303,-0.915963868628281,0.440619251400131,0.00409791385372138,0.0202945292039516
"NM_134398",193.725806120509,0.495528381402197,0.194186366498849,0.00411024415320836,0.0203312931337433
"NM_181474",244.69241882256,0.555911096297135,0.224103983460281,0.0041187175855892,0.0203640504085694
"NM_001040128",895.959106048359,0.51962326003552,0.205917017191405,0.00412057869509943,0.0203640998314415
"NM_001305995",239.461022878889,0.54854658889302,0.220475984149907,0.00412630978725193,0.0203832662638341
"NM_012656",4720.66830852565,-0.331157561745934,0.121557515744276,0.004130269011167,0.02039366669293
"NM_001025655",3002.99803782141,-0.362835222602955,0.134749152579937,0.00413888389605846,0.0204270353254998
"NM_001037096",47.8518320413559,-0.821252252448921,0.379369936653019,0.00414295001530495,0.0204379341337981
"NM_001037200",1385.86132091779,-0.630841397270655,0.265120025935929,0.0041487312749694,0.0204572804822673
"NM_031567",1121.43765619616,-0.363511384170935,0.135236457196634,0.00420985513887478,0.0207493800998035
"NM_001108084",1125.04473623083,-0.50339452620008,0.198930036178508,0.00421609118673333,0.0207708101859621
"NM_001108047",984.225597488997,-0.445144151256135,0.17135491849118,0.00422069805640675,0.0207841984415983
"NM_024147",85.103933277373,-0.631147799265163,0.265882461902826,0.00423259346899656,0.0208241327157563
"NM_057183",21.2382578605218,-1.16901048405931,0.640533993728878,0.00423210081201134,0.0208241327157563
"NM_001014772",874.994165525647,-0.321127220417446,0.117964880935773,0.0042464290482591,0.0208828636387565
"NM_001191568",44.0334598614383,1.00699654113052,0.511842260360847,0.00426442723446083,0.0209437329695059
"NM_001011954",92.7167786386807,-0.615924290696794,0.257700226987209,0.00426642174208369,0.0209437329695059
"NM_001191587",204.842965815743,-0.499368932798223,0.197277872487635,0.00426329947375607,0.0209437329695059
"NM_001271083",25.2328616565471,-0.95583410956555,0.473848285110123,0.00426638644166922,0.0209437329695059
"NM_017059",274.524590272019,-0.429262132332264,0.16660854462085,0.00429957014032314,0.0210970433156534
"NM_001170398",78.3093226181413,-0.680616807841997,0.294827539599504,0.00430302595678226,0.0211045869596798
"NM_001107315",21.6512440869613,-1.05131595973922,0.546882257844736,0.00430768679634632,0.0211180313933181
"NM_001270947",10655.0704102743,0.565157241439635,0.230079692967408,0.0043381708013279,0.0212580031115404
"NM_001106123",2262.53724110439,-0.515647787134004,0.206229589059727,0.00435779092628082,0.0213446384594903
"NM_001108267",132.37823388209,0.694534513318826,0.303687312232216,0.0043700015912507,0.021394921008166
"NM_017124",70.8979017167364,-0.737415685997546,0.330886151344828,0.00437805408789231,0.021420468361465
"NM_001107869",262.611829301109,-0.463059776036981,0.180442118455953,0.00437911402099217,0.021420468361465
"NM_001131002",99.0657211062407,0.622913694828244,0.262378444866935,0.00438135959283734,0.0214219275025794
"NM_199118",1046.30086058706,0.577711262447266,0.239343200512316,0.00441564442463852,0.0215799663773649
"NM_022618",56.4190480083326,-0.753737430469426,0.341437006287593,0.00442191863983915,0.0215958136303264
"NM_001105766",52.2760964843732,0.739182117401611,0.330484997208738,0.00442281320871969,0.0215958136303264
"NM_001005546",1077.89642559281,-0.790069172356437,0.366205847548232,0.00443272360439362,0.0216346017621714
"NM_001106067",1332.69222550704,-0.378040781180536,0.142434084644221,0.00443590442452617,0.021640525310072
"NM_001031661",230.603147142589,-0.43833297390009,0.169413767840112,0.00444484168288812,0.0216745138978068
"NM_023981",227.931133832536,-0.669803161771986,0.290845841380584,0.00445349026843103,0.021707065326987
"NM_001100683",210.523862357387,-0.692705124509239,0.304641169030887,0.00446171545937847,0.0217375251411083
"NM_031035",1649.99385079248,-0.349790782292203,0.130508135798376,0.00448556793030116,0.0218440605583192
"NM_001134710",621.789447249196,-0.351483109287858,0.131374393127385,0.00448882494331532,0.0218502492041645
"NM_031119",712.34117754848,0.428161931515555,0.164769317985415,0.00450828555712752,0.0219352717443431
"NM_001127555",2907.69472666471,0.351495178589741,0.131223007901626,0.00451283934282006,0.021947721313158
"NM_153300",143.297621928174,-0.55688365549548,0.228438287783956,0.00452850565946719,0.0220141806273966
"NM_001033883",496.400568168334,-0.680899685841403,0.298412305949777,0.00453066227136759,0.02201493623998
